,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
5346,fredericksburg,0,2015.0,nissan,altima,,,gas,52337.0,clean,automatic,fwd,sedan,
5347,fredericksburg,14995,2013.0,ram,1500,,,gas,145585.0,clean,automatic,4wd,pickup,white
5348,fredericksburg,950,2000.0,toyota,camry,fair,4 cylinders,gas,255550.0,clean,automatic,,sedan,white
5349,fredericksburg,8300,2011.0,nissan,rogue sl,excellent,,gas,103000.0,clean,automatic,,,
5350,fredericksburg,27650,2016.0,ram,1500,,,gas,85762.0,clean,automatic,4wd,pickup,white
5351,fredericksburg,25495,2012.0,ford,f-450,,,diesel,199178.0,clean,automatic,4wd,pickup,white
5352,fredericksburg,19950,1986.0,chevrolet,silverado,excellent,8 cylinders,gas,48000.0,clean,automatic,rwd,pickup,orange
5353,fredericksburg,10000,2014.0,jeep,cherokee,,,gas,88398.0,clean,automatic,fwd,SUV,
5354,fredericksburg,7749,2008.0,infiniti,m35x awd,excellent,6 cylinders,gas,117634.0,clean,automatic,4wd,sedan,black
5355,fredericksburg,7990,2010.0,nissan,murano sl awd,excellent,6 cylinders,gas,119623.0,clean,automatic,4wd,SUV,black
5356,fredericksburg,0,2015.0,chevrolet,colorado,,,gas,51662.0,clean,automatic,4wd,pickup,black
5357,fredericksburg,36995,2013.0,ram,3500,,,diesel,78040.0,clean,automatic,4wd,pickup,white
5358,fredericksburg,16995,2009.0,jeep,wrangler,,,gas,110064.0,clean,automatic,4wd,SUV,silver
5359,fredericksburg,5995,2005.0,dodge,,,6 cylinders,gas,119000.0,clean,automatic,,,
5360,fredericksburg,13999,2014.0,ford,explorer,,,gas,90970.0,clean,automatic,,SUV,black
5361,fredericksburg,16477,2010.0,ford,f-150,,,other,112000.0,clean,automatic,4wd,pickup,
5362,fredericksburg,16999,2011.0,cadillac,escalade,,,other,112530.0,clean,automatic,4wd,SUV,black
5363,fredericksburg,9999,2013.0,chrysler,300,,,gas,107160.0,clean,automatic,rwd,sedan,black
5364,fredericksburg,6999,2014.0,hyundai,elantra,,,gas,95700.0,clean,automatic,,sedan,
5365,fredericksburg,17999,2012.0,ram,,,,gas,102125.0,clean,automatic,4wd,pickup,blue
5366,fredericksburg,6999,2015.0,volkswagen,passat,,,gas,83690.0,clean,automatic,,sedan,blue
5367,fredericksburg,6999,2009.0,buick,enclave,,,gas,108720.0,clean,automatic,fwd,SUV,silver
5368,fredericksburg,9999,2014.0,subaru,outback,,,gas,143120.0,clean,automatic,,wagon,
5369,fredericksburg,11477,2007.0,toyota,tundra,,,gas,149000.0,clean,automatic,4wd,pickup,blue
5370,fredericksburg,10999,2008.0,cadillac,escalade,,,gas,151550.0,clean,automatic,,SUV,black
5371,fredericksburg,0,2016.0,ford,edge,,,gas,30487.0,clean,automatic,,SUV,
5372,fredericksburg,1800,2007.0,saturn,ion,good,4 cylinders,gas,117000.0,clean,automatic,fwd,sedan,red
5373,fredericksburg,8600,2013.0,volkswagen,jetta sportwagen tdi,good,4 cylinders,diesel,99000.0,clean,automatic,fwd,wagon,white
5374,fredericksburg,15999,2015.0,ram,1500 crew cab,,6 cylinders,other,94281.0,clean,automatic,,pickup,white
5375,fredericksburg,0,2008.0,,INTERNATIONAL MA025,,,diesel,11445.0,clean,automatic,fwd,truck,white
5376,fredericksburg,4700,1997.0,jaguar,xj6l,excellent,6 cylinders,gas,87000.0,clean,automatic,rwd,sedan,black
5377,fredericksburg,0,2016.0,mercedes-benz,e-class,,,gas,21600.0,clean,automatic,,sedan,white
5378,fredericksburg,5297,2006.0,honda,civic,,,gas,106057.0,clean,automatic,,sedan,
5379,fredericksburg,8597,2010.0,honda,pilot,,,gas,137357.0,clean,automatic,4wd,SUV,black
5380,fredericksburg,9000,2004.0,lexus,gx,,,gas,120789.0,clean,automatic,4wd,SUV,
5381,fredericksburg,5977,2009.0,chevrolet,malibu,,,gas,89042.0,clean,automatic,,sedan,silver
5382,roanoke,0,2019.0,ford,transit-350,,6 cylinders,,10562.0,clean,automatic,rwd,wagon,white
5383,fredericksburg,22990,2005.0,chevrolet,corvette,,,gas,27327.0,clean,manual,,convertible,silver
5384,fredericksburg,5499,2008.0,honda,accord lx,excellent,4 cylinders,gas,137500.0,clean,automatic,fwd,sedan,custom
5385,fredericksburg,10995,2005.0,chevrolet,silverado 2500hd,,8 cylinders,gas,151624.0,clean,automatic,4wd,truck,white
5386,fredericksburg,0,2008.0,ford,f-250,,,diesel,90210.0,clean,automatic,4wd,pickup,white
5387,fredericksburg,4000,1956.0,chrysler,windsor,,,gas,,clean,manual,,,
5388,fredericksburg,500,1992.0,chevrolet,s10,,,gas,,clean,automatic,,,
5389,fredericksburg,2500,1997.0,ford,f100,,,gas,,clean,automatic,,,
5390,fredericksburg,2500,1997.0,jeep,grand cherokee,,,gas,,clean,automatic,,,
5391,fredericksburg,10990,2014.0,dodge,charger,,,other,124974.0,clean,automatic,rwd,sedan,
5392,fredericksburg,12797,2015.0,ford,explorer,,,gas,135357.0,clean,automatic,,SUV,silver
5393,fredericksburg,6997,2010.0,volkswagen,tiguan,,,gas,108157.0,clean,automatic,,SUV,silver
5394,fredericksburg,8797,2010.0,toyota,highlander,,,gas,164157.0,clean,automatic,fwd,wagon,black
5395,fredericksburg,0,2014.0,volkswagen,passat,,,gas,90862.0,clean,automatic,,sedan,white
5396,fredericksburg,33900,2011.0,chevrolet,silverado,,,diesel,65041.0,clean,automatic,,,
5397,fredericksburg,0,2011.0,ford,f550 4x4,,,diesel,0.0,clean,other,,other,white
5398,fredericksburg,25990,2014.0,lexus,ls,,,gas,109455.0,clean,automatic,4wd,sedan,black
5399,fredericksburg,15400,2015.0,lincoln,mkc,,,gas,61976.0,clean,automatic,4wd,SUV,purple
5400,fredericksburg,850,1999.0,,Mercury. sable,good,6 cylinders,gas,96006.0,clean,automatic,fwd,sedan,white
5401,fredericksburg,0,2012.0,ford,mustang,excellent,6 cylinders,gas,53009.0,clean,manual,rwd,coupe,
5402,fredericksburg,17995,2013.0,chevrolet,silverado 2500hd,,,gas,130000.0,clean,automatic,,,
5403,fredericksburg,6000,2006.0,,hummer h3,excellent,6 cylinders,gas,,clean,automatic,4wd,,yellow
5404,fredericksburg,5865,2012.0,nissan,rogue,excellent,4 cylinders,gas,,clean,automatic,4wd,SUV,white
5405,fredericksburg,5565,2007.0,nissan,murano,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,black
5406,fredericksburg,6865,2009.0,gmc,acadia,excellent,6 cylinders,gas,107000.0,clean,automatic,4wd,SUV,red
5407,fredericksburg,5965,2006.0,acura,mdx,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,black
5408,fredericksburg,6565,2013.0,subaru,forester,excellent,4 cylinders,gas,,clean,automatic,4wd,SUV,black
5409,fredericksburg,15000,2008.0,subaru,impreza,,,gas,107159.0,clean,manual,,hatchback,
5410,fredericksburg,8465,2010.0,gmc,acadia,excellent,6 cylinders,gas,85000.0,clean,automatic,4wd,SUV,red
5411,fredericksburg,8465,2015.0,nissan,rogue select,excellent,4 cylinders,gas,91000.0,clean,automatic,4wd,SUV,red
5412,fredericksburg,6465,2012.0,ford,f-150,good,6 cylinders,gas,,clean,automatic,rwd,pickup,white
5413,fredericksburg,5965,2008.0,hyundai,santa fe,excellent,6 cylinders,gas,107000.0,clean,automatic,fwd,SUV,silver
5414,fredericksburg,4965,2010.0,kia,forte koup,excellent,4 cylinders,gas,,clean,automatic,fwd,coupe,grey
5415,fredericksburg,10000,2014.0,toyota,corolla,,,gas,87114.0,clean,automatic,fwd,sedan,white
5416,fredericksburg,3965,2002.0,ford,excursion,good,8 cylinders,gas,,clean,automatic,rwd,SUV,blue
5417,fredericksburg,5465,2011.0,lincoln,mkz,excellent,6 cylinders,gas,,clean,automatic,4wd,sedan,silver
5418,fredericksburg,5865,2008.0,honda,civic,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,white
5419,fredericksburg,0,2015.0,audi,q5,,,gas,26447.0,clean,automatic,,SUV,silver
5420,fredericksburg,5865,2003.0,ram,1500,excellent,8 cylinders,gas,124000.0,clean,automatic,rwd,pickup,silver
5421,fredericksburg,6765,2014.0,kia,forte,excellent,4 cylinders,gas,93000.0,clean,automatic,fwd,sedan,red
5422,fredericksburg,11465,2010.0,jeep,wrangler,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,green
5423,fredericksburg,5465,2007.0,toyota,camry,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,silver
5424,fredericksburg,7665,2012.0,ford,transit connect,excellent,4 cylinders,gas,103000.0,clean,automatic,fwd,mini-van,white
5425,fredericksburg,4465,2008.0,hyundai,elantra,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,grey
5426,fredericksburg,6765,2013.0,hyundai,elantra,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,silver
5427,fredericksburg,6265,2012.0,chevrolet,impala,excellent,6 cylinders,gas,,clean,automatic,fwd,sedan,silver
5428,fredericksburg,5565,2008.0,chrysler,300,excellent,6 cylinders,gas,,clean,automatic,rwd,sedan,white
5429,fredericksburg,4965,2010.0,dodge,avenger,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,black
5430,fredericksburg,6265,2010.0,toyota,corolla,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,silver
5431,fredericksburg,7965,2005.0,gmc,yukon denali,excellent,8 cylinders,gas,,clean,automatic,4wd,SUV,white
5432,fredericksburg,11995,2016.0,mazda,mazda3,,,gas,51933.0,clean,automatic,,sedan,white
5433,fredericksburg,3865,2006.0,nissan,sentra,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,silver
5434,fredericksburg,7965,2012.0,dodge,durango,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,silver
5435,fredericksburg,6464,2010.0,,SCION TC,excellent,4 cylinders,gas,,clean,automatic,fwd,hatchback,blue
5436,fredericksburg,11465,2007.0,ford,f-150,excellent,8 cylinders,gas,75000.0,clean,automatic,4wd,pickup,red
5437,fredericksburg,7000,2008.0,hyundai,santa fe,,,gas,118352.0,clean,automatic,,wagon,blue
5438,fredericksburg,0,2010.0,toyota,highlander,,,gas,,clean,automatic,4wd,wagon,silver
5439,fredericksburg,0,2005.0,toyota,sienna,,,gas,,clean,automatic,4wd,wagon,silver
5440,fredericksburg,3995,2008.0,ford,escape xls,good,4 cylinders,gas,165000.0,clean,automatic,4wd,SUV,grey
5441,fredericksburg,22990,2014.0,lexus,ls,,,gas,123368.0,clean,automatic,,sedan,black
5442,fredericksburg,10500,1965.0,ford,n600,good,8 cylinders,gas,,clean,manual,rwd,truck,blue
5443,fredericksburg,15495,2011.0,toyota,tacoma,,,gas,127671.0,clean,automatic,,pickup,silver
5444,fredericksburg,3000,2006.0,mazda,6,excellent,5 cylinders,gas,,clean,automatic,,,red
5445,fredericksburg,18500,2016.0,lexus,es,,,gas,41204.0,clean,automatic,fwd,sedan,silver
5446,fredericksburg,13999,2008.0,chevrolet,silverado 3500 hd extended cab,,8 cylinders,diesel,218603.0,clean,automatic,4wd,pickup,white
5447,fredericksburg,0,2005.0,ford,f-350,,,diesel,89781.0,clean,automatic,4wd,pickup,black
5448,fredericksburg,6995,2014.0,volkswagen,jetta,,4 cylinders,gas,91907.0,clean,automatic,fwd,sedan,red
5449,fredericksburg,23495,2011.0,ford,f-350,,,diesel,167645.0,clean,automatic,4wd,pickup,
5450,fredericksburg,5990,2008.0,honda,civic hybrid,excellent,4 cylinders,gas,89224.0,clean,automatic,fwd,sedan,brown
5451,fredericksburg,7975,2002.0,chevrolet,silverado 2500 ls,good,8 cylinders,gas,189000.0,clean,automatic,4wd,pickup,grey
5452,fredericksburg,56990,2016.0,lexus,gx,,,gas,42008.0,clean,automatic,4wd,wagon,black
5453,fredericksburg,34995,2013.0,ford,f350 super duty,,,diesel,122000.0,clean,automatic,,,
5454,fredericksburg,10000,2011.0,mercedes-benz,m-class,,,gas,115309.0,clean,automatic,,SUV,silver
5455,fredericksburg,8995,2005.0,toyota,tundra sr5,good,8 cylinders,gas,172000.0,clean,automatic,4wd,pickup,red
5456,fredericksburg,3495,2008.0,mazda,3 s,good,4 cylinders,gas,126000.0,rebuilt,manual,fwd,sedan,red
5457,fredericksburg,6995,2007.0,lexus,rx 350,good,6 cylinders,gas,169770.0,clean,automatic,,SUV,green
5458,fredericksburg,15975,2011.0,infiniti,qx56,,,gas,,clean,automatic,,,
5459,fredericksburg,6975,2008.0,infiniti,ex35 journey,good,6 cylinders,gas,115234.0,clean,automatic,4wd,sedan,white
5460,fredericksburg,10475,2005.0,ford,f250 super duty lariat,good,8 cylinders,diesel,191217.0,clean,automatic,4wd,truck,custom
5461,fredericksburg,0,2013.0,nissan,altima,,,gas,47001.0,clean,automatic,fwd,sedan,
5462,fredericksburg,8995,2012.0,mercedes-benz,c-class,,,gas,99568.0,clean,automatic,,coupe,red
5463,fredericksburg,12975,2005.0,ford,f350 dually,,,diesel,,clean,automatic,,,
5464,fredericksburg,19750,2010.0,ford,f150 lariat supercrew,,,gas,,clean,automatic,,,
5465,fredericksburg,1500,2000.0,toyota,camry solara,,,gas,,clean,automatic,,,
5466,fredericksburg,0,2014.0,chevrolet,traverse lt,good,6 cylinders,gas,52000.0,rebuilt,automatic,4wd,SUV,white
5467,fredericksburg,9475,2007.0,chevrolet,tahoe ltz,,,gas,,clean,automatic,,,
5468,fredericksburg,3995,2009.0,chevrolet,impala ltz,good,6 cylinders,gas,177000.0,clean,automatic,fwd,sedan,silver
5469,fredericksburg,3795,2003.0,acura,rl,good,6 cylinders,gas,,clean,automatic,fwd,,
5470,fredericksburg,2795,2005.0,lexus,es330,excellent,6 cylinders,gas,226000.0,clean,automatic,fwd,sedan,white
5471,fredericksburg,7990,2007.0,honda,crv ex awd,excellent,4 cylinders,gas,118250.0,clean,automatic,4wd,SUV,blue
5472,fredericksburg,0,2016.0,lincoln,mkx,,,gas,34598.0,clean,automatic,,SUV,black
5473,fredericksburg,18888,2016.0,kia,optima,,,gas,24116.0,clean,automatic,fwd,,
5474,fredericksburg,0,2011.0,lincoln,mkx,excellent,6 cylinders,gas,47127.0,clean,automatic,4wd,SUV,
5475,fredericksburg,0,2018.0,ford,mustang,,,gas,3107.0,clean,automatic,,convertible,blue
5476,fredericksburg,15700,2017.0,toyota,camry,,,gas,7384.0,clean,automatic,fwd,sedan,
5477,fredericksburg,0,2014.0,ram,2500,,,diesel,10286.0,clean,automatic,4wd,pickup,black
5478,fredericksburg,0,2004.0,nissan,,,4 cylinders,gas,149000.0,clean,automatic,rwd,,
5479,fredericksburg,7800,2011.0,volkswagen,gti,good,,gas,,clean,automatic,,,
5480,fredericksburg,3550,2001.0,chevrolet,suburban,excellent,8 cylinders,gas,,clean,automatic,4wd,,
5481,fredericksburg,3200,2007.0,dodge,dakota st,good,6 cylinders,gas,203000.0,clean,automatic,rwd,pickup,white
5482,fredericksburg,18000,1973.0,ford,mustang,good,8 cylinders,gas,,clean,manual,rwd,,blue
5483,fredericksburg,9999,2011.0,toyota,sienna,,6 cylinders,gas,149877.0,clean,automatic,fwd,other,silver
5484,fredericksburg,7999,2012.0,volkswagen,jetta,,4 cylinders,gas,108630.0,clean,manual,fwd,sedan,
5485,fredericksburg,4500,2004.0,ford,expedition,,8 cylinders,gas,114600.0,clean,automatic,,SUV,red
5486,fredericksburg,8999,2006.0,toyota,tundra double cab,,8 cylinders,gas,145886.0,clean,automatic,,pickup,blue
5487,fredericksburg,4500,2009.0,,Scion xB,,4 cylinders,gas,132585.0,clean,manual,fwd,other,purple
5488,fredericksburg,0,2016.0,ford,edge,,,gas,19547.0,clean,automatic,,SUV,
5489,fredericksburg,4500,2007.0,jeep,grand cherokee laredo,good,8 cylinders,gas,176672.0,clean,automatic,4wd,SUV,
5490,fredericksburg,2400,2005.0,ford,taurus se,excellent,4 cylinders,gas,162141.0,clean,automatic,fwd,sedan,white
5491,fredericksburg,1000,2004.0,ford,taurus,good,4 cylinders,gas,,clean,automatic,fwd,sedan,brown
5492,fredericksburg,0,2016.0,ford,edge,,,gas,37765.0,clean,automatic,,SUV,black
5493,fredericksburg,0,2016.0,ford,edge,,,gas,37765.0,clean,automatic,,SUV,black
5494,fredericksburg,2499,2008.0,chevrolet,uplander cargo,good,6 cylinders,gas,190000.0,clean,automatic,fwd,mini-van,white
5495,fredericksburg,2795,2005.0,lexus,es330,excellent,6 cylinders,gas,226000.0,clean,automatic,fwd,sedan,white
5496,fredericksburg,12995,2013.0,gmc,acadia,,6 cylinders,gas,113199.0,clean,automatic,4wd,SUV,
5497,fredericksburg,0,2016.0,ram,2500,,,diesel,82949.0,clean,automatic,4wd,pickup,white
5498,fredericksburg,3500,1998.0,chevrolet,suburban,excellent,8 cylinders,gas,214000.0,clean,automatic,4wd,truck,blue
5499,fredericksburg,10000,2014.0,toyota,corolla,,,gas,87114.0,clean,automatic,fwd,sedan,white
5500,fredericksburg,6477,2012.0,chevrolet,cruze,,,gas,75617.0,clean,automatic,,sedan,blue
5501,fredericksburg,0,2015.0,bmw,535i,,,gas,71172.0,clean,automatic,,sedan,black
5502,fredericksburg,7500,2007.0,bmw,328i,,,gas,,clean,automatic,,,
5503,fredericksburg,13500,2014.0,volvo,xc60 t6,excellent,6 cylinders,gas,105725.0,clean,automatic,4wd,SUV,blue
5504,fredericksburg,0,2015.0,ram,3500,,,diesel,121364.0,clean,automatic,4wd,pickup,black
5505,fredericksburg,13000,2008.0,ford,mustang,,,gas,63431.0,clean,automatic,,coupe,silver
5506,fredericksburg,7995,2006.0,ford,ranger,,6 cylinders,gas,73733.0,clean,automatic,rwd,truck,red
5507,fredericksburg,8900,2013.0,lincoln,mks,,,gas,112284.0,clean,automatic,,,
5508,fredericksburg,20900,2013.0,ford,f-250,,,gas,165568.0,clean,automatic,,,
5509,fredericksburg,44500,2019.0,ford,f-250,,,diesel,16050.0,clean,automatic,,,
5510,fredericksburg,0,2014.0,ford,f-350,,,other,35317.0,clean,automatic,4wd,pickup,white
5511,fredericksburg,2400,2008.0,chevrolet,colbalt,excellent,4 cylinders,gas,166728.0,clean,automatic,fwd,sedan,silver
5512,fredericksburg,20000,2016.0,lexus,es,,,gas,26359.0,clean,automatic,fwd,sedan,black
5513,fredericksburg,700,2001.0,ford,taurus,good,6 cylinders,gas,,clean,automatic,rwd,wagon,blue
5514,fredericksburg,0,2015.0,,FREIGHTLINER SPRINTER,,,diesel,65622.0,clean,automatic,,van,white
5515,fredericksburg,3750,2002.0,chevrolet,,good,6 cylinders,gas,152115.0,clean,automatic,4wd,SUV,green
5516,fredericksburg,2200,2006.0,ford,fusion,good,6 cylinders,gas,,clean,automatic,fwd,sedan,green
5517,fredericksburg,20995,2010.0,ford,f150,,,gas,150000.0,clean,automatic,,,
5518,fredericksburg,1500,1998.0,toyota,corolla,good,4 cylinders,gas,,clean,automatic,fwd,,silver
5519,fredericksburg,8695,2007.0,toyota,sequoia limited,,8 cylinders,gas,188000.0,clean,automatic,4wd,SUV,white
5520,fredericksburg,4295,2003.0,gmc,,,8 cylinders,gas,199000.0,clean,automatic,4wd,,
5521,fredericksburg,5995,2007.0,chrysler,aspen limited,,8 cylinders,gas,182000.0,clean,automatic,4wd,SUV,black
5522,fredericksburg,6495,2003.0,ford,mustang v6,,6 cylinders,gas,20915.0,clean,automatic,rwd,coupe,red
5523,fredericksburg,0,2016.0,ford,f-250,,,diesel,85026.0,clean,automatic,4wd,pickup,white
5524,fredericksburg,1800,2001.0,honda,civic,good,4 cylinders,gas,148000.0,clean,automatic,fwd,coupe,blue
5525,fredericksburg,5990,2009.0,nissan,altima 3.5 sl,excellent,6 cylinders,gas,118713.0,clean,automatic,fwd,sedan,blue
5526,fredericksburg,17995,2013.0,ford,f150,,,gas,104000.0,clean,automatic,,,
5527,fredericksburg,25995,2007.0,ram,3500,,,diesel,130000.0,clean,manual,,,
5528,fredericksburg,6995,2004.0,,GTO,,8 cylinders,gas,177700.0,clean,manual,,,
5529,fredericksburg,4295,2001.0,gmc,,,8 cylinders,gas,210000.0,clean,automatic,rwd,,
5530,fredericksburg,0,2006.0,gmc,,,8 cylinders,gas,160000.0,clean,automatic,4wd,,
5531,fredericksburg,10500,1966.0,ford,mustang,,,gas,14000.0,clean,automatic,,,blue
5532,fredericksburg,0,2016.0,mercedes-benz,c-class,,,gas,23989.0,clean,automatic,,sedan,silver
5533,fredericksburg,0,2015.0,ram,1500,,,gas,58867.0,clean,automatic,4wd,pickup,black
5534,fredericksburg,13995,2009.0,jeep,wrangler,,6 cylinders,gas,108247.0,clean,manual,4wd,SUV,black
5535,fredericksburg,0,2017.0,honda,accord,,,gas,52079.0,clean,automatic,fwd,sedan,black
5536,fredericksburg,8000,1998.0,jeep,wrangler,good,,gas,148000.0,clean,manual,,,black
5537,fredericksburg,4250,2000.0,toyota,avalon,,,gas,205440.0,clean,automatic,fwd,sedan,brown
5538,fredericksburg,5477,2007.0,cadillac,cts,,,gas,101565.0,clean,automatic,,sedan,grey
5539,fredericksburg,0,2016.0,mercedes-benz,e-class,,,gas,24247.0,clean,automatic,,sedan,
5540,fredericksburg,16750,2012.0,lexus,rx,,,gas,59145.0,clean,automatic,4wd,wagon,
5541,fredericksburg,0,2016.0,mercedes-benz,e-class,,,gas,19988.0,clean,automatic,,sedan,
5542,fredericksburg,12500,2017.0,toyota,corolla,,,gas,26569.0,clean,automatic,fwd,sedan,black
5543,fredericksburg,1200,1996.0,chevrolet,blazer,like new,6 cylinders,gas,160000.0,clean,automatic,,SUV,red
5544,fredericksburg,0,2016.0,mercedes-benz,e-class,,,gas,28610.0,clean,automatic,,sedan,brown
5545,fredericksburg,13000,2016.0,toyota,corolla,,,gas,19100.0,clean,automatic,fwd,sedan,white
5546,fredericksburg,10995,2007.0,chevrolet,tahoe,,8 cylinders,gas,154056.0,clean,automatic,4wd,SUV,
5547,fredericksburg,14400,2012.0,honda,pilot,,,gas,84309.0,clean,automatic,4wd,SUV,
5548,fredericksburg,0,2005.0,ford,f-350,,,diesel,89781.0,clean,automatic,4wd,pickup,black
5549,fredericksburg,0,2016.0,buick,encore,,,gas,48671.0,clean,automatic,fwd,SUV,black
5550,fredericksburg,0,2012.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,105308.0,clean,automatic,4wd,truck,
5551,fredericksburg,17188,2017.0,mazda,mazda3,,,gas,41896.0,clean,automatic,fwd,,blue
5552,fredericksburg,0,2015.0,ford,focus,,,other,75260.0,clean,automatic,,hatchback,black
5553,fredericksburg,3900,2000.0,dodge,dakota r/t sport,,,gas,165000.0,clean,automatic,rwd,truck,blue
5554,fredericksburg,14888,2017.0,nissan,rogue,,,gas,46213.0,clean,automatic,,,red
5555,fredericksburg,8700,2005.0,ford,f150 lariat 4x4,like new,8 cylinders,gas,128764.0,clean,automatic,4wd,truck,black
5556,fredericksburg,31500,2019.0,volkswagen,atlas 2.0t,new,4 cylinders,gas,4578.0,lien,automatic,fwd,SUV,black
5557,fredericksburg,4200,2009.0,dodge,caliber se,excellent,4 cylinders,gas,98912.0,clean,automatic,fwd,hatchback,black
5558,fredericksburg,0,2018.0,audi,a5,,,gas,14297.0,clean,automatic,,hatchback,
